Name,Area,Address,Phone,Rating,Review,Total Reviews,Type,Thumbnail,Images,Video,Opening Time,Pincode,Doc ID,Latitude,Longitude,Web URL,Verified,Scraped At
Jay Bajrang Tiffin,Mandir Road Vallabh Vidyanagar,Behind B V and College Vallabh Vidyanagar,,4.7,,3,Tiffin Services,https://images.jdmagicbox.com/comp/def_content/tiffin_services/default-tiffin-services-9-250.jpg,,,9:00 am - 8:00 pm,388120,9999P2692.2692.190403062853.M8V1,22.5531142,72.9223949,https://www.justdial.com/Anand/Jay-Bajrang-Tiffin-Behind-B-V-and-College-Vallabh-Vidyanagar/9999P2692-2692-190403062853-M8V1_BZDET,No,2024-03-15T07:45:12.175Z
Shree Radhe Tiffin,Hari Om Nagar, Hari Om Nagar,,3.4,,9,Tiffin Services,https://images.jdmagicbox.com/comp/anand/b6/9999p2692.2692.221123022012.x4b6/catalogue/shree-radhe-tiffin-hari-om-nagar-anand-tiffin-services-7m2yvimo13-250.jpg,"https://content.jdmagicbox.com/comp/anand/b6/9999p2692.2692.221123022012.x4b6/catalogue/shree-radhe-tiffin-hari-om-nagar-anand-tiffin-services-7m2yvimo13.jpg
https://content.jdmagicbox.com/comp/anand/b6/9999p2692.2692.221123022012.x4b6/catalogue/shree-radhe-tiffin-hari-om-nagar-anand-tiffin-services-mh5uyqlqf4.jpg
https://content.jdmagicbox.com/comp/anand/b6/9999p2692.2692.221123022012.x4b6/catalogue/shree-radhe-tiffin-hari-om-nagar-anand-tiffin-services-d09cveq7xg.jpg
https://content.jdmagicbox.com/comp/anand/b6/9999p2692.2692.221123022012.x4b6/catalogue/shree-radhe-tiffin-hari-om-nagar-anand-tiffin-services-n3ph3d08mr.jpg
https://content.jdmagicbox.com/comp/anand/b6/9999p2692.2692.221123022012.x4b6/catalogue/shree-radhe-tiffin-hari-om-nagar-anand-tiffin-services-vw7p6f7dfy.jpg",,10:30 am - 7:30 pm,388120,9999P2692.2692.221123022012.X4B6,22.55871197,72.93955597,https://www.justdial.com/Anand/Shree-Radhe-Tiffin-Hari-Om-Nagar/9999P2692-2692-221123022012-X4B6_BZDET,No,2024-03-15T07:45:12.175Z
Narmada Homemade Foods,100 Feet Road 60 Feet Road,Near Bachpan School 60 Feet Road,,3.8,"Delicious food, least oily and like home cooked meal. Overall, the best tiffin service. ",18,"Tiffin Services, Food Delivery In Trains",https://images.jdmagicbox.com/comp/anand/v9/9999p2692.2692.171205150041.x5v9/catalogue/narmada-homemade-foods-anand-ho-anand-food-delivery-in-trains-65gvq-250.jpg?clr=#59400d,"https://content.jdmagicbox.com/comp/anand/v9/9999p2692.2692.171205150041.x5v9/catalogue/narmada-homemade-foods-anand-ho-anand-food-delivery-in-trains-65gvq.jpg?clr=#59400d
https://content.jdmagicbox.com/comp/anand/v9/9999p2692.2692.171205150041.x5v9/catalogue/narmada-homemade-foods-anand-ho-anand-food-delivery-in-trains-djya1.jpg
https://content.jdmagicbox.com/comp/anand/v9/9999p2692.2692.171205150041.x5v9/catalogue/narmada-homemade-foods-anand-food-delivery-in-trains-vsfm6.jpg
https://content.jdmagicbox.com/comp/anand/v9/9999p2692.2692.171205150041.x5v9/catalogue/narmada-homemade-foods-anand-tiffin-services-f152thf75u.jpg
https://content.jdmagicbox.com/comp/anand/v9/9999p2692.2692.171205150041.x5v9/catalogue/narmada-homemade-foods-anand-tiffin-services-2iosaahzaq.jpg",,"9:00 am - 2:00 pm , 4:30 pm - 8:30 pm",388001,9999P2692.2692.171205150041.X5V9,22.562725,72.94969167,https://www.justdial.com/Anand/Narmada-Homemade-Foods-Near-Bachpan-School-60-Feet-Road/9999P2692-2692-171205150041-X5V9_BZDET,No,2024-03-15T07:45:12.175Z
Yashvi Tiffin & Catering Services,4b Mehmedabad Kheda,Opposite Dr Mahesh Bankers HouseNear Narayan Society Ayodhya Society Mahemdabad Mehmedabad Kheda,,3.9,,32,Tiffin Services,https://images.jdmagicbox.com/comp/def_content/tiffin_services/default-tiffin-services-9-250.jpg?clr=#3b2b2b,https://content.jdmagicbox.com/comp/def_content/tiffin_services/default-tiffin-services-9.jpg,,"12:15 pm - 2:15 pm , 8:15 pm - 9:15 pm",387130,9999P2694.2694.221125210339.X1W8,22.823781,72.7526129,https://www.justdial.com/Kheda/Yashvi-Tiffin-Catering-Services-Opposite-Dr-Mahesh-Bankers-HouseNear-Narayan-Society-Ayodhya-Society-Mahemdabad-Mehmedabad-Kheda/9999P2694-2694-221125210339-X1W8_BZDET,No,2024-03-15T07:45:12.175Z
Khayali Pulav Tiffin Services,KARAMSAD,,,4.6,Really very tasty food with sufficient quantity.,20,"Tiffin Services, Tiffin Home Delivery Services",https://images.jdmagicbox.com/comp/anand/a2/9999p2692.2692.211223170538.h1a2/catalogue/khayali-pulav-tiffin-services-anand-tiffin-services-821jn4ikva-250.jpg?clr=#4f1733,"https://content.jdmagicbox.com/comp/anand/a2/9999p2692.2692.211223170538.h1a2/catalogue/khayali-pulav-tiffin-services-anand-tiffin-services-821jn4ikva.jpg?clr=#4f1733
https://content.jdmagicbox.com/comp/anand/a2/9999p2692.2692.211223170538.h1a2/catalogue/khayali-pulav-tiffin-services-anand-tiffin-services-sxu8sukfoe.jpg",,10:00 am - 10:00 pm,388325,9999P2692.2692.211223170538.H1A2,22.54047254,72.90443698,https://www.justdial.com/Anand/Khayali-Pulav-Tiffin-Services/9999P2692-2692-211223170538-H1A2_BZDET,No,2024-03-15T07:45:12.175Z
Mirch Masala,Vallabh Vidyanagar,Opposite Embassy Center Beside R K Cycle Store Mota Bazaar Vallabh Vidyanagar,,4.2,"Mirch masala is really famous for its non veg dishes. This restaurant’s theme is purely based on Bollywood. Value for money is bit high but the taste of food is fabulous. The place where I live I.e Anand they have a chaat corner attached with the restaurant itself. Today we had chole tikki and jalebi. The chole tikki was okay okay not that good as I expected but the jalebi oh my god was so big in size and they serve 3 pieces of that big jalebi at 90 bucks which is totally an worth to eat 🤭. The jalebis were pretty crispy and purely made with ghee. They also have different types of chaat dahi Bhalla, dahi papdi chaat, aloo tikki, gajar ka halwa and many more","1,489","Restaurants, Caterers",https://images.jdmagicbox.com/comp/anand/w3/9999p2692.2692.110329170823.g2w3/catalogue/mirch-masala-vallabh-vidyanagar-anand-home-delivery-restaurants-pqmwk-250.jpg?clr=#660000,"https://content.jdmagicbox.com/comp/anand/w3/9999p2692.2692.110329170823.g2w3/catalogue/mirch-masala-vallabh-vidyanagar-anand-home-delivery-restaurants-pqmwk.jpg?clr=#660000
https://content.jdmagicbox.com/comp/anand/w3/9999p2692.2692.110329170823.g2w3/catalogue/mirch-masala-vallabh-vidyanagar-anand-home-delivery-restaurants-hkama.jpg
https://content.jdmagicbox.com/comp/anand/w3/9999p2692.2692.110329170823.g2w3/catalogue/mirch-masala-vallabh-vidyanagar-anand-north-indian-restaurants-b6wq5qt2ef.jpg
https://content.jdmagicbox.com/comp/anand/w3/9999p2692.2692.110329170823.g2w3/catalogue/mirch-masala-vallabh-vidyanagar-anand-north-indian-restaurants-nsxyu.jpeg
https://content.jdmagicbox.com/comp/anand/w3/9999p2692.2692.110329170823.g2w3/catalogue/mirch-masala-vallabh-vidyanagar-anand-north-indian-restaurants-7qmm9.jpeg",,"12:00 pm - 2:45 pm , 7:00 pm - 10:45 pm",388120,9999P2692.2692.110329170823.G2W3,22.54817239,72.92706569,https://www.justdial.com/Anand/Mirch-Masala-Opposite-Embassy-Center-Beside-R-K-Cycle-Store-Mota-Bazaar-Vallabh-Vidyanagar/9999P2692-2692-110329170823-G2W3_BZDET,No,2024-03-15T07:45:12.175Z
Sai Lunch Nd Dinner Tifin Service,Vallabh Vidyanagar,Opposite Apc Circle Vallabh Vidyanagar,,4.4,,5,Tiffin Services,https://images.jdmagicbox.com/comp/def_content/tiffin_services/default-tiffin-services-1-250.jpg?clr=#333333,https://content.jdmagicbox.com/comp/def_content/tiffin_services/default-tiffin-services-1.jpg,,10:00 am - 8:30 pm,388120,9999P2692.2692.230519002211.V8E4,22.5504679,72.9353763,https://www.justdial.com/Anand/Sai-Lunch-Nd-Dinner-Tifin-Service-Opposite-Apc-Circle-Vallabh-Vidyanagar/9999P2692-2692-230519002211-V8E4_BZDET,No,2024-03-15T07:45:12.175Z
Dev Tiffin Service,V Nagar Grid Cross Road,Opposite Big Bazar Grid Cross Road,,2.9,,5,"Tiffin Services, Tiffin Home Delivery Services",https://images.jdmagicbox.com/comp/def_content/tiffin_services/default-tiffin-services-2-250.jpg,https://content.jdmagicbox.com/comp/def_content/tiffin_services/default-tiffin-services-2.jpg,,10:00 am - 9:00 pm,388001,9999P2692.2692.150901161535.M4F4,22.5525307,72.9441477,https://www.justdial.com/Anand/Dev-Tiffin-Service-Opposite-Big-Bazar-Grid-Cross-Road/9999P2692-2692-150901161535-M4F4_BZDET,No,2024-03-15T07:45:12.175Z
Shreeji Tiffin Services,GANESH CIRCLE Anand HO,RUPAPURA ROAD Anand HO,,4.3,,24,Tiffin Services,https://images.jdmagicbox.com/comp/anand/u7/9999p2692.2692.200605000013.p4u7/catalogue/shreeji-tiffin-services-anand-ho-anand-80y1ens0rt-250.jpg?clr=#47331f,"https://content.jdmagicbox.com/comp/anand/u7/9999p2692.2692.200605000013.p4u7/catalogue/shreeji-tiffin-services-anand-ho-anand-80y1ens0rt.jpg?clr=#47331f
https://content.jdmagicbox.com/comp/anand/u7/9999p2692.2692.200605000013.p4u7/catalogue/shreeji-tiffin-services-anand-ho-anand-4z0v63n5qc.jpg
https://content.jdmagicbox.com/comp/anand/u7/9999p2692.2692.200605000013.p4u7/catalogue/shreeji-tiffin-services-anand-ho-anand-lj6c8nj2vy.jpg
https://content.jdmagicbox.com/comp/anand/u7/9999p2692.2692.200605000013.p4u7/catalogue/shreeji-tiffin-services-anand-ho-anand-vihfh0o4cc.jpg",,"8:00 am - 2:00 pm , 4:00 pm - 8:30 pm",388001,9999P2692.2692.200605000013.P4U7,22.566007,72.9654064,https://www.justdial.com/Anand/Shreeji-Tiffin-Services-RUPAPURA-ROAD-Anand-HO/9999P2692-2692-200605000013-P4U7_BZDET,No,2024-03-15T07:45:12.175Z
Raju Bhai Tiffin Services,5d Nishat Colony Nanikhodiyar, Nanikhodiyar,,3.5,,2,Tiffin Services,https://images.jdmagicbox.com/comp/def_content/tiffin_services/default-tiffin-services-0-250.jpg?clr=#3b2b3b,https://content.jdmagicbox.com/comp/def_content/tiffin_services/default-tiffin-services-0.jpg?clr=#3b2b3b,,7:00 pm - 9:30 pm,388001,9999P2692.2692.230616213452.W4U6,22.5600494,72.9573666,https://www.justdial.com/Anand/Raju-Bhai-Tiffin-Services-Nanikhodiyar/9999P2692-2692-230616213452-W4U6_BZDET,No,2024-03-15T07:45:12.175Z
